EID,Xvalue,Yvalue,Zvalue,time
5931,5.7772088050842285,-11.93868637084961,-2.410961151123047,2017-05-12 12:56:21.875
5932,8.147468566894531,-13.46259593963623,-0.9409212470054626,2017-05-12 12:56:21.885
5933,9.938331604003906,-14.498088836669922,2.568978309631348,2017-05-12 12:56:21.895
5934,8.736441612243652,-14.79736328125,4.630385875701903,2017-05-12 12:56:21.905
5935,5.637147903442383,-13.555970191955565,2.8203697204589844,2017-05-12 12:56:21.915
5936,4.0976762771606445,-11.894393920898438,-0.07541735470294952,2017-05-12 12:56:21.926
5937,2.853888511657715,-11.265915870666506,-1.0474632978439329,2017-05-12 12:56:21.936
5938,1.291671872138977,-11.243170738220217,-1.1252747774124146,2017-05-12 12:56:21.946
5939,-0.2944868206977844,-11.403582572937012,-1.1336544752120972,2017-05-12 12:56:21.955
5940,-1.2689268589019775,-11.390414237976074,-0.5674257874488831,2017-05-12 12:56:21.966
5941,-1.072602391242981,-11.006145477294922,0.3363853394985199,2017-05-12 12:56:21.976
5942,-0.3675099611282349,-10.644620895385742,1.048660397529602,2017-05-12 12:56:21.985
5943,0.3974374830722809,-10.11550235748291,1.3024457693099976,2017-05-12 12:56:21.994
5944,1.0462661981582642,-9.408015251159668,1.136048674583435,2017-05-12 12:56:22.005
5945,1.4101848602294922,-8.647856712341309,0.8451532125473022,2017-05-12 12:56:22.015
5946,1.6328455209732056,-7.617152690887451,0.0802057534456253,2017-05-12 12:56:22.025
5947,1.2509703636169434,-6.5972228050231925,-1.1420341730117798,2017-05-12 12:56:22.034
5948,0.6248866319656372,-5.9579710960388175,-2.256535053253174,2017-05-12 12:56:22.044
5949,0.15322890877723694,-6.025008678436277,-3.5003228187561035,2017-05-12 12:56:22.054
5950,0.02513911761343479,-6.987477779388428,-3.705027103424072,2017-05-12 12:56:22.064
5951,0.03232172131538391,-6.6570777893066415,-3.17590856552124,2017-05-12 12:56:22.074
5952,-0.08140286058187485,-5.653907299041747,-2.333149671554565,2017-05-12 12:56:22.084
5953,-0.3711012601852417,-5.013458251953125,-1.5275006294250488,2017-05-12 12:56:22.096
5954,-0.5482721924781799,-5.242104530334473,-0.969651699066162,2017-05-12 12:56:22.104
5955,-0.4632780253887177,-5.627571105957031,-0.5913678407669067,2017-05-12 12:56:22.116
5956,-0.3220201432704925,-5.805939197540282,-0.4944026470184326,2017-05-12 12:56:22.125
5957,-0.1256955862045288,-5.771223068237305,-0.9564836025238036,2017-05-12 12:56:22.136
5958,-0.14484919607639313,-5.590460777282715,-1.3623007535934448,2017-05-12 12:56:22.145
5959,-0.13048399984836578,-5.359420299530028,-1.7405846118927002,2017-05-12 12:56:22.155
5960,-0.1256955862045288,-5.116408824920653,-2.58813214302063,2017-05-12 12:56:22.165
5961,-0.3818751573562622,-5.414487361907959,-3.6750996112823486,2017-05-12 12:56:22.176
5962,-0.6093243360519409,-6.586448669433594,-5.124788761138916,2017-05-12 12:56:22.185
5963,-0.6823474764823914,-7.931990146636963,-5.704185485839844,2017-05-12 12:56:22.195
5964,-0.4979939460754394,-9.105149269104004,-4.525041103363037,2017-05-12 12:56:22.205
5965,-0.6715735793113708,-10.3549222946167,-2.537853717803955,2017-05-12 12:56:22.214
5966,-1.1444283723831177,-12.234370231628418,-2.2804770469665527,2017-05-12 12:56:22.224
5967,-1.2521674633026123,-14.439430236816404,-3.678690910339357,2017-05-12 12:56:22.234
5968,-0.4405331015586853,-15.112200736999512,-4.684255599975586,2017-05-12 12:56:22.244
5969,-0.10055647045373917,-14.105439186096193,-5.213374137878418,2017-05-12 12:56:22.254
5970,0.20231004059314728,-12.461819648742676,-6.338648796081543,2017-05-12 12:56:22.264
5971,1.116895079612732,-10.787075996398926,-7.7224974632263175,2017-05-12 12:56:22.274
5972,2.785653591156006,-9.90361499786377,-8.420407295227049,2017-05-12 12:56:22.284
5973,3.852270603179932,-11.17972469329834,-6.470330238342285,2017-05-12 12:56:22.294
5974,3.6008794307708736,-14.279019355773926,-1.5454572439193726,2017-05-12 12:56:22.304
5975,3.5661635398864746,-17.502811431884766,1.5095441341400146,2017-05-12 12:56:22.314
5976,4.14795446395874,-19.55344581604004,3.489548921585083,2017-05-12 12:56:22.325
5977,4.985925197601318,-18.889055252075195,4.906916618347168,2017-05-12 12:56:22.335
5978,2.928108692169189,-14.249091148376465,3.5278561115264893,2017-05-12 12:56:22.345
5979,-0.5710170865058899,-9.33499240875244,0.44771572947502136,2017-05-12 12:56:22.355
5980,-1.4245500564575195,-6.5289878845214835,-0.7326257228851318,2017-05-12 12:56:22.365
5981,-2.1092917919158936,-5.359420299530028,0.1951274424791336,2017-05-12 12:56:22.376
5982,-3.5170822143554688,-5.802347660064697,1.1444283723831177,2017-05-12 12:56:22.385
5983,-3.9205052852630615,-6.627150535583496,1.0989385843276978,2017-05-12 12:56:22.395
5984,-3.1711201667785645,-7.511807918548584,1.1240776777267456,2017-05-12 12:56:22.404
5985,-1.1815385818481443,-8.324639320373535,0.7637503147125244,2017-05-12 12:56:22.415
5986,0.9720458984375,-9.459490776062012,0.5530605912208557,2017-05-12 12:56:22.424
5987,2.229001760482788,-10.802638053894043,0.547075092792511,2017-05-12 12:56:22.434
5988,2.740163803100586,-11.47421169281006,-0.0011971008498221636,2017-05-12 12:56:22.444
5989,2.7988216876983643,-11.241973876953123,-1.766920804977417,2017-05-12 12:56:22.456
5990,2.0697872638702397,-10.254365921020508,-2.9245173931121826,2017-05-12 12:56:22.464
5991,0.7936778664588928,-9.581595420837402,-2.8981812000274663,2017-05-12 12:56:22.475
5992,0.05147533491253853,-9.05367374420166,-1.9812018871307373,2017-05-12 12:56:22.484
5993,0.2501940727233887,-8.526948928833008,-1.1456254720687866,2017-05-12 12:56:22.495
5994,0.4213795065879822,-8.13789176940918,-0.2873041927814484,2017-05-12 12:56:22.504
5995,0.5698199868202211,-7.568071365356445,0.3172317147254944,2017-05-12 12:56:22.515
5996,0.8882488012313843,-6.703764915466309,0.7781155705451965,2017-05-12 12:56:22.525
5997,1.1061211824417114,-6.576871871948242,1.581370234489441,2017-05-12 12:56:22.534
5998,0.910993754863739,-7.262810707092285,2.225410461425781,2017-05-12 12:56:22.545
5999,0.5554547905921936,-7.8338279724121085,1.8375498056411743,2017-05-12 12:56:22.555
6000,0.4668693244457245,-7.978677272796631,0.667982280254364,2017-05-12 12:56:22.565
6001,0.6332663297653198,-8.066065788269043,-0.9385270476341248,2017-05-12 12:56:22.575
6002,1.015141487121582,-8.273163795471191,-2.007538080215454,2017-05-12 12:56:22.585
6003,1.5885528326034546,-8.322244644165039,-2.032677173614502,2017-05-12 12:56:22.595
6004,1.5933412313461304,-8.333019256591799,-1.4401123523712158,2017-05-12 12:56:22.604
6005,1.4460978507995603,-8.316259384155272,-0.5231330990791321,2017-05-12 12:56:22.615
6006,1.2449848651885986,-8.29710578918457,-0.18794482946395874,2017-05-12 12:56:22.625
6007,1.0414776802062988,-8.309077262878418,-0.3711012601852417,2017-05-12 12:56:22.634
6008,0.8762778043746948,-8.463502883911133,-0.729034423828125,2017-05-12 12:56:22.644
6009,0.6512228846549988,-8.823830604553223,-1.1815385818481443,2017-05-12 12:56:22.655
6010,0.3986345827579498,-9.423578262329102,-1.6496049165725708,2017-05-12 12:56:22.666
6011,0.18555063009262085,-10.086771965026855,-1.6268600225448608,2017-05-12 12:56:22.675
6012,-0.2394201755523681,-10.653000831604004,-1.4879963397979736,2017-05-12 12:56:22.686
6013,-0.7182605266571045,-10.878055572509766,-1.594538331031799,2017-05-12 12:56:22.697
6014,-1.429338455200195,-11.142614364624023,-1.8052281141281128,2017-05-12 12:56:22.705
6015,-2.251746654510498,-11.614272117614744,-1.908178806304932,2017-05-12 12:56:22.715
6016,-2.993949174880981,-12.023680686950685,-1.745373010635376,2017-05-12 12:56:22.725
6017,-3.339911460876465,-12.106281280517578,-1.5646108388900757,2017-05-12 12:56:22.735
6018,-3.598485231399536,-12.079944610595705,-1.2090718746185305,2017-05-12 12:56:22.745
6019,-3.3674447536468506,-12.046425819396973,-1.159990668296814,2017-05-12 12:56:22.756
6020,-2.8191723823547363,-11.951854705810547,-1.216254472732544,2017-05-12 12:56:22.765
6021,-2.1284453868865967,-11.991358757019045,-0.8236053586006165,2017-05-12 12:56:22.779
6022,-2.1284453868865967,-11.991358757019045,-0.8236053586006165,2017-05-12 12:56:22.779
6023,-1.5502456426620483,-12.509703636169435,-0.2214636504650116,2017-05-12 12:56:22.785
6024,-1.236605167388916,-13.312958717346193,0.2849099934101105,2017-05-12 12:56:22.795
6025,-1.1025298833847046,-14.06952667236328,1.1444283723831177,2017-05-12 12:56:22.805
6026,-0.9397241473197936,-14.347253799438475,2.1164743900299072,2017-05-12 12:56:22.815
6027,-0.6260837316513062,-13.965378761291506,3.2142157554626465,2017-05-12 12:56:22.825
6028,0.0586579404771328,-13.23873805999756,1.7393875122070312,2017-05-12 12:56:22.835
6029,1.4844050407409668,-11.824962615966795,1.1492167711257937,2017-05-12 12:56:22.845
6030,3.3482911586761475,-10.134655952453613,1.0594342947006226,2017-05-12 12:56:22.855
6031,4.5406036376953125,-9.464279174804688,0.10773907601833344,2017-05-12 12:56:22.865
6032,5.784391403198242,-9.950302124023438,-1.3922282457351685,2017-05-12 12:56:22.875
6033,7.417236804962157,-11.239580154418944,-1.4185645580291748,2017-05-12 12:56:22.885
6034,9.004592895507812,-12.713211059570312,0.6260837316513062,2017-05-12 12:56:22.895
6035,8.731653213500978,-13.743914604187012,2.741360902786255,2017-05-12 12:56:22.905
6036,6.406883716583253,-13.57392692565918,2.541445016860962,2017-05-12 12:56:22.915
6037,4.507084846496582,-12.569559097290039,0.9445125460624696,2017-05-12 12:56:22.925
6038,3.1256303787231445,-11.81299114227295,-0.07781155407428741,2017-05-12 12:56:22.935
6039,1.6962919235229492,-11.455058097839355,-0.7637503147125244,2017-05-12 12:56:22.945
6040,-0.015562310814857485,-11.550826072692873,-1.1575964689254759,2017-05-12 12:56:22.955
6041,-1.1276689767837524,-11.687295913696287,-0.9157821536064148,2017-05-12 12:56:22.967
6042,-1.3922282457351685,-11.563994407653807,-0.22266076505184174,2017-05-12 12:56:22.976
6043,-0.5973533391952515,-11.136629104614258,0.751779317855835,2017-05-12 12:56:22.988
6044,0.023942016065120697,-10.505757331848145,1.4197616577148438,2017-05-12 12:56:23.000
6045,0.5602431893348694,-9.671378135681152,1.6639702320098877,2017-05-12 12:56:23.010
6046,0.6775590777397156,-8.765172004699707,1.3431471586227417,2017-05-12 12:56:23.014
6047,0.7338228225708008,-7.815871238708496,0.6919242739677429,2017-05-12 12:56:23.025
6048,0.7745242714881897,-6.7492547035217285,-0.6440402865409851,2017-05-12 12:56:23.037
6049,0.4189853072166443,-5.9974751472473145,-2.2026655673980717,2017-05-12 12:56:23.045
6050,0.0035913025494664907,-5.668272495269775,-3.543418407440185,2017-05-12 12:56:23.056
6051,-0.11372458189725874,-5.992686748504639,-3.942053079605103,2017-05-12 12:56:23.064
6052,-0.2669534981250763,-7.0353617668151855,-3.3973722457885738,2017-05-12 12:56:23.074
6053,-0.08738835901021957,-6.781576156616211,-2.559401512145996,2017-05-12 12:56:23.084
6054,0.15682020783424375,-5.969942092895508,-1.6950948238372805,2017-05-12 12:56:23.097
6055,0.2286462634801865,-4.970362663269043,-0.8798691034317017,2017-05-12 12:56:23.108
6056,0.2286462634801865,-4.970362663269043,-0.8798691034317017,2017-05-12 12:56:23.108
6057,0.2873041927814484,-4.729745388031006,-0.5877765417098999,2017-05-12 12:56:23.119
6058,0.3663128614425659,-4.922478675842285,-0.5398924946784973,2017-05-12 12:56:23.124
6059,0.5638344883918762,-5.207388877868652,-0.7541735172271729,2017-05-12 12:56:23.134
6060,0.6380547285079956,-5.324704647064209,-1.261744260787964,2017-05-12 12:56:23.146
6061,0.5482721924781799,-5.4480061531066895,-1.6304513216018677,2017-05-12 12:56:23.155
6062,0.4070142805576325,-5.507861137390137,-1.9333178997039795,2017-05-12 12:56:23.166
6063,0.27054479718208313,-5.664681434631348,-2.655169725418091,2017-05-12 12:56:23.174
6064,0.16998831927776334,-6.466738700866699,-3.95641827583313,2017-05-12 12:56:23.184
6065,0.12928688526153564,-7.679401874542236,-5.272032260894775,2017-05-12 12:56:23.195
6066,0.11851298063993455,-8.819042205810547,-5.811924457550049,2017-05-12 12:56:23.205
6067,0.12330138683319093,-9.864110946655273,-5.140350818634033,2017-05-12 12:56:23.214
6068,-0.5219359993934631,-11.159374237060547,-3.8283286094665527,2017-05-12 12:56:23.225
6069,-1.6280571222305298,-13.060370445251465,-3.4727895259857178,2017-05-12 12:56:23.235
6070,-1.8255788087844849,-14.43583869934082,-3.7900211811065687,2017-05-12 12:56:23.245
6071,-1.723825216293335,-14.298172950744627,-4.000710964202882,2017-05-12 12:56:23.255
6072,-2.029085874557495,-13.260286331176758,-4.705803394317627,2017-05-12 12:56:23.264
6073,-1.9596540927886963,-11.895590782165527,-5.884947776794434,2017-05-12 12:56:23.274
6074,-0.8403648138046265,-10.493785858154297,-7.314286231994629,2017-05-12 12:56:23.284
6075,1.2689268589019775,-9.988609313964844,-8.621520042419434,2017-05-12 12:56:23.294
6076,2.5103204250335693,-11.432312965393065,-6.700173377990723,2017-05-12 12:56:23.304
6077,2.918531894683838,-14.871583938598633,-2.8407204151153564,2017-05-12 12:56:23.315
6078,3.6571431159973145,-18.352752685546875,-0.3208230137825012,2017-05-12 12:56:23.324
6079,4.922478675842285,-19.800048828125,3.4584243297576904,2017-05-12 12:56:23.334
6080,6.30752420425415,-19.015947341918945,6.117185115814209,2017-05-12 12:56:23.345
6081,4.915296077728272,-15.070302963256836,4.307168960571288,2017-05-12 12:56:23.355
6082,1.2198457717895508,-10.079588890075684,1.0103530883789062,2017-05-12 12:56:23.365
6083,-0.2358288615942001,-6.683413982391357,-1.1276689767837524,2017-05-12 12:56:23.375
6084,-0.487220048904419,-4.517858505249023,-1.646013617515564,2017-05-12 12:56:23.386
6085,-2.009932279586792,-4.5609540939331055,-0.6835445761680603,2017-05-12 12:56:23.396
6086,-2.8371291160583496,-5.342660903930664,0.2885012924671173,2017-05-12 12:56:23.405
6087,-2.3977930545806885,-6.36378812789917,0.9564836025238036,2017-05-12 12:56:23.415
6088,-1.33357036113739,-7.15387487411499,1.0666168928146362,2017-05-12 12:56:23.425
6089,0.4321534037590027,-8.651448249816895,0.8595184087753296,2017-05-12 12:56:23.435
6090,1.6579847335815432,-11.107898712158203,1.2318167686462402,2017-05-12 12:56:23.444
6091,2.4779987335205083,-13.128604888916016,1.3419500589370728,2017-05-12 12:56:23.454
6092,2.7234044075012207,-13.018471717834473,-0.4034229815006256,2017-05-12 12:56:23.464
6093,2.268506050109864,-11.652579307556152,-2.8993782997131348,2017-05-12 12:56:23.474
6094,1.3443442583084106,-10.11669921875,-3.509899616241455,2017-05-12 12:56:23.484
6095,0.7817068696022034,-8.798690795898438,-2.457648038864136,2017-05-12 12:56:23.494
6096,0.7673416733741759,-8.216899871826174,-0.829590916633606,2017-05-12 12:56:23.505
6097,0.8750807046890259,-7.929595947265625,0.2346317619085312,2017-05-12 12:56:23.514
6098,0.7553706169128418,-7.534552574157715,1.037886381149292,2017-05-12 12:56:23.525
6099,0.9265560507774352,-6.689399719238281,1.4077905416488647,2017-05-12 12:56:23.534
6100,1.2006921768188477,-6.0010666847229,2.0003554821014404,2017-05-12 12:56:23.545
6101,0.9600749015808104,-6.3973069190979,2.5103204250335693,2017-05-12 12:56:23.555
6102,0.2322375625371933,-7.564480304718018,2.3989901542663574,2017-05-12 12:56:23.565
6103,-0.18555063009262085,-8.259995460510254,1.5705963373184204,2017-05-12 12:56:23.574
6104,0.013168109580874443,-8.283937454223633,-0.0933738648891449,2017-05-12 12:56:23.585
6105,0.3256114423274994,-8.366538047790527,-1.9237411022186282,2017-05-12 12:56:23.594
6106,0.930147349834442,-8.577227592468263,-2.5019407272338867,2017-05-12 12:56:23.605
6107,1.1827356815338137,-8.601169586181639,-1.2677297592163086,2017-05-12 12:56:23.614
6108,0.8655039072036743,-8.307879447937013,0.0071826050989329815,2017-05-12 12:56:23.625
6109,0.3615244626998901,-8.08162784576416,0.5758054852485657,2017-05-12 12:56:23.635
6110,-0.005985504016280174,-8.17021369934082,0.12689268589019775,2017-05-12 12:56:23.645
6111,0.06464344263076782,-8.307879447937013,-0.40462008118629456,2017-05-12 12:56:23.655
6112,0.41778820753097534,-8.785523414611816,-0.7086837291717529,2017-05-12 12:56:23.665
6113,0.5650315880775452,-9.53849983215332,-0.8403648138046265,2017-05-12 12:56:23.675
6114,0.6476315855979919,-10.27232265472412,-1.048660397529602,2017-05-12 12:56:23.685
6115,0.7589619159698486,-10.763134002685547,-1.4844050407409668,2017-05-12 12:56:23.695
6116,0.6236895322799683,-11.104307174682617,-1.9764134883880613,2017-05-12 12:56:23.705
6117,-0.011971008032560349,-11.297040939331055,-2.1152772903442383,2017-05-12 12:56:23.715
6118,-1.0091559886932373,-11.467028617858887,-2.0135235786438,2017-05-12 12:56:23.725
6119,-1.9704279899597168,-11.781867027282715,-1.9991583824157722,2017-05-12 12:56:23.735
6120,-2.7305870056152344,-12.09430980682373,-1.723825216293335,2017-05-12 12:56:23.745
6121,-3.1483752727508545,-12.131420135498047,-1.3539210557937622,2017-05-12 12:56:23.755
6122,-3.4560301303863525,-12.00452709197998,-1.1779472827911377,2017-05-12 12:56:23.765
6123,-3.4428620338439937,-11.736376762390135,-1.1276689767837524,2017-05-12 12:56:23.774
6124,-3.00711727142334,-11.63222885131836,-0.9277531504631042,2017-05-12 12:56:23.784
6125,-2.3032219409942627,-11.801020622253418,-0.5722141861915588,2017-05-12 12:56:23.794
6126,-1.745373010635376,-12.25352382659912,-0.13048399984836578,2017-05-12 12:56:23.805
6127,-1.5849615335464478,-13.108254432678224,0.21547815203666687,2017-05-12 12:56:23.815
6128,-1.50355863571167,-14.268244743347168,0.6392518281936646,2017-05-12 12:56:23.825
6129,-0.8559271097183228,-15.105018615722654,0.7589619159698486,2017-05-12 12:56:23.835
6130,-0.21428105235099792,-14.901511192321776,1.3395558595657349,2017-05-12 12:56:23.845
6131,0.08619125932455063,-14.158111572265625,2.2218191623687744,2017-05-12 12:56:23.854
6132,1.049857497215271,-13.46259593963623,0.40462008118629456,2017-05-12 12:56:23.864
6133,2.470816135406494,-12.2403564453125,0.4752490520477295,2017-05-12 12:56:23.874
6134,4.1874589920043945,-10.223240852355957,0.6200982332229614,2017-05-12 12:56:23.884
6135,5.046977043151856,-9.006986618041992,-0.0071826050989329815,2017-05-12 12:56:23.895
6136,5.950788497924805,-9.131484985351562,-1.361103653907776,2017-05-12 12:56:23.905
6137,7.412448406219482,-10.104728698730467,-1.2844891548156738,2017-05-12 12:56:23.915
6138,8.506598472595215,-11.135432243347168,1.2306196689605713,2017-05-12 12:56:23.925
6139,8.016983985900879,-11.88002872467041,3.4117374420166016,2017-05-12 12:56:23.935
6140,5.104437828063965,-12.020090103149414,3.1052796840667725,2017-05-12 12:56:23.945
6141,2.4181437492370605,-11.429919242858887,1.1468225717544556,2017-05-12 12:56:23.957
6142,0.8140285611152649,-11.220426559448242,-0.6667851805686951,2017-05-12 12:56:23.967
6143,-0.3124433159828186,-11.42752456665039,-1.8962076902389529,2017-05-12 12:56:23.976
6144,-1.361103653907776,-11.708843231201172,-2.1248540878295903,2017-05-12 12:56:23.985
6145,-1.43532395362854,-11.64060878753662,-1.5083470344543457,2017-05-12 12:56:23.996
6146,-0.5446808934211731,-11.366472244262695,-0.4070142805576325,2017-05-12 12:56:24.004
6147,0.4668693244457245,-10.797849655151367,0.969651699066162,2017-05-12 12:56:24.015
6148,0.8834604024887085,-10.034099578857422,1.859097599983216,2017-05-12 12:56:24.025
6149,0.9085995554924012,-9.107542991638184,1.86508309841156,2017-05-12 12:56:24.035
6150,0.9074024558067322,-8.094796180725098,1.279700756072998,2017-05-12 12:56:24.044
6151,1.137245774269104,-6.961141586303711,0.20350714027881625,2017-05-12 12:56:24.055
6152,0.8068459630012512,-5.853823184967041,-1.1671733856201172,2017-05-12 12:56:24.065
6153,0.2082955539226532,-5.1367597579956055,-2.609679937362671,2017-05-12 12:56:24.076
6154,-0.07062894850969315,-5.017049789428711,-3.508702516555786,2017-05-12 12:56:24.085
6155,-0.061052143573760986,-5.419275760650635,-3.318363666534424,2017-05-12 12:56:24.095
6156,-0.07422025501728058,-6.478709697723389,-2.7988216876983643,2017-05-12 12:56:24.105
6157,-0.0802057534456253,-7.7404541969299325,-1.9548656940460205,2017-05-12 12:56:24.117
6158,0.07781155407428741,-7.623138427734375,-1.1899182796478271,2017-05-12 12:56:24.126
6159,0.5135562419891357,-6.646304130554199,-0.9397241473197936,2017-05-12 12:56:24.137
6160,0.7733271718025208,-5.127182960510254,-1.2078747749328609,2017-05-12 12:56:24.147
6161,0.5913678407669067,-5.12119722366333,-1.92134690284729,2017-05-12 12:56:24.161
6162,0.4106055796146393,-5.810727596282959,-2.28406834602356,2017-05-12 12:56:24.168
6163,0.10534487664699554,-6.423643112182617,-2.074575662612915,2017-05-12 12:56:24.179
6164,-0.1867477297782898,-6.6187705993652335,-2.141613483428955,2017-05-12 12:56:24.189
6165,-0.4800374507904053,-6.582857608795166,-2.699462413787842,2017-05-12 12:56:24.199
6166,-0.9265560507774352,-7.079654216766357,-3.866635799407959,2017-05-12 12:56:24.208
6167,-1.4844050407409668,-8.105569839477539,-4.795586109161377,2017-05-12 12:56:24.221
6168,-1.6160861253738403,-9.003395080566406,-5.048174381256104,2017-05-12 12:56:24.229
6169,-1.8830395936965945,-10.022128105163574,-4.772840976715088,2017-05-12 12:56:24.239
6170,-2.4839842319488525,-11.39161205291748,-4.191050052642821,2017-05-12 12:56:24.251
6171,-2.694674015045166,-12.969390869140625,-4.350264549255371,2017-05-12 12:56:24.260
6172,-2.08056116104126,-14.140154838562012,-4.976348400115967,2017-05-12 12:56:24.267
6173,-1.2306196689605713,-14.076708793640135,-4.902127742767334,2017-05-12 12:56:24.276
6174,-0.6835445761680603,-13.017274856567385,-4.744110584259033,2017-05-12 12:56:24.285
6175,-0.12090718746185306,-11.736376762390135,-5.203797340393066,2017-05-12 12:56:24.295
6176,1.0594342947006226,-10.741585731506348,-6.223727226257324,2017-05-12 12:56:24.305
6177,3.3303346633911133,-10.722432136535645,-7.653065681457519,2017-05-12 12:56:24.315
6178,4.307168960571288,-12.26429843902588,-4.730942726135254,2017-05-12 12:56:24.324
6179,3.1459810733795166,-15.03199577331543,-0.9816226959228516,2017-05-12 12:56:24.334
6180,2.5450363159179688,-16.779762268066403,1.1408370733261108,2017-05-12 12:56:24.344
6181,3.7624878883361816,-16.43021011352539,4.698620796203613,2017-05-12 12:56:24.354
6182,3.914519786834717,-14.42506504058838,4.2700586318969735,2017-05-12 12:56:24.364
6183,1.6101006269454956,-10.976217269897461,1.1540051698684692,2017-05-12 12:56:24.374
6184,0.6332663297653198,-7.906851291656494,-0.18794482946395874,2017-05-12 12:56:24.385
6185,1.0630255937576294,-5.492298603057861,-0.646434485912323,2017-05-12 12:56:24.394
6186,-0.37828385829925537,-4.924872875213623,-0.09457096457481384,2017-05-12 12:56:24.405
6187,-1.3000515699386597,-5.261258125305176,-0.17477671802043915,2017-05-12 12:56:24.414
6188,-1.3024457693099976,-6.2380924224853525,-0.11851298063993455,2017-05-12 12:56:24.424
6189,-0.9888052940368652,-7.3669586181640625,0.13168109953403473,2017-05-12 12:56:24.435
6190,-0.31603461503982544,-8.933963775634766,-0.2561795711517334,2017-05-12 12:56:24.445
6191,0.1364694982767105,-11.164162635803224,-0.4273650050163269,2017-05-12 12:56:24.455
6192,0.4728548228740692,-13.389573097229006,0.14484919607639313,2017-05-12 12:56:24.465
6193,0.7661445140838623,-13.954604148864744,-0.7146692276000977,2017-05-12 12:56:24.476
6194,0.8415619134902954,-12.94066047668457,-2.669534921646118,2017-05-12 12:56:24.485
6195,0.13287819921970367,-11.498153686523438,-3.760093688964844,2017-05-12 12:56:24.495
6196,-0.628477931022644,-10.222043991088867,-2.845508813858032,2017-05-12 12:56:24.505
6197,-0.7841010689735413,-9.238027572631836,-1.0749965906143188,2017-05-12 12:56:24.515
6198,-0.6560112833976746,-8.74960994720459,0.3363853394985199,2017-05-12 12:56:24.525
6199,-0.6248866319656372,-8.389283180236816,1.114500880241394,2017-05-12 12:56:24.536
6200,-0.3615244626998901,-7.826645374298098,1.7310078144073486,2017-05-12 12:56:24.546
6201,0.1843535304069519,-7.058106422424316,1.742978811264038,2017-05-12 12:56:24.555
6202,0.7781155705451965,-6.62355899810791,1.8830395936965945,2017-05-12 12:56:24.565
6203,0.9959878921508788,-6.952761650085449,1.5454572439193726,2017-05-12 12:56:24.576
6204,1.0115501880645752,-7.582436561584473,0.8930372595787048,2017-05-12 12:56:24.586
6205,1.0893617868423462,-8.001421928405763,-0.13407529890537262,2017-05-12 12:56:24.595
6206,1.5107412338256836,-7.943961143493652,-1.43532395362854,2017-05-12 12:56:24.605
6207,1.902193307876587,-7.817068576812744,-2.0063409805297847,2017-05-12 12:56:24.615
6208,2.0003554821014404,-7.864952564239503,-1.6376339197158811,2017-05-12 12:56:24.625
6209,1.52630352973938,-8.033743858337402,-1.1779472827911377,2017-05-12 12:56:24.634
6210,0.9169792532920836,-8.20612621307373,-1.0031704902648926,2017-05-12 12:56:24.645
6211,0.4165911078453064,-8.224082946777344,-1.0881646871566772,2017-05-12 12:56:24.655
6212,0.12689268589019775,-8.250418663024902,-0.951695203781128,2017-05-12 12:56:24.664
6213,0.1412578970193863,-8.44434928894043,-0.9265560507774352,2017-05-12 12:56:24.674
6214,0.2274491637945175,-8.863334655761719,-1.0055646896362305,2017-05-12 12:56:24.685
6215,0.2370259612798691,-9.361329078674316,-1.0546458959579468,2017-05-12 12:56:24.695
6216,0.06344634294509888,-9.832986831665039,-1.0283095836639404,2017-05-12 12:56:24.705
6217,-0.3315969407558441,-10.20528507232666,-1.273715257644653,2017-05-12 12:56:24.714
6218,-0.7876923680305481,-10.563218116760254,-1.8447324037551882,2017-05-12 12:56:24.726
6219,-1.1911153793334959,-11.082759857177734,-2.106897592544556,2017-05-12 12:56:24.735
6220,-1.623268723487854,-11.713631629943848,-1.8950105905532844,2017-05-12 12:56:24.746
6221,-2.1320366859436035,-12.107478141784668,-1.7274165153503418,2017-05-12 12:56:24.755
6222,-2.5127146244049072,-12.20923137664795,-1.3766659498214722,2017-05-12 12:56:24.765
6223,-2.618059635162353,-12.045228958129885,-1.2006921768188477,2017-05-12 12:56:24.775
6224,-2.3546974658966064,-11.66574764251709,-1.2318167686462402,2017-05-12 12:56:24.785
6225,-1.9357120990753167,-11.314997673034668,-1.0330979824066162,2017-05-12 12:56:24.795
6226,-1.5131354331970217,-11.438298225402832,-0.43095630407333374,2017-05-12 12:56:24.805
6227,-1.5729905366897583,-12.173318862915039,0.2609679996967316,2017-05-12 12:56:24.815
6228,-1.5909470319747925,-13.498509407043455,0.8774749040603638,2017-05-12 12:56:24.827
6229,-1.2641384601593018,-14.701595306396484,1.5011644363403318,2017-05-12 12:56:24.837
6230,-0.4584896266460418,-15.023615837097168,2.632424831390381,2017-05-12 12:56:24.846
6231,0.2609679996967316,-14.416685104370115,1.8614917993545528,2017-05-12 12:56:24.855
6232,1.258152961730957,-13.092692375183105,0.9684545993804932,2017-05-12 12:56:24.865
6233,2.5941176414489746,-11.173739433288574,0.8882488012313843,2017-05-12 12:56:24.875
6234,4.442441463470459,-10.064026832580566,-0.08140286058187485,2017-05-12 12:56:24.887
6235,5.692214488983152,-10.101137161254883,-2.286462545394897,2017-05-12 12:56:24.895
6236,6.926425457000732,-10.992977142333984,-3.3482911586761475,2017-05-12 12:56:24.905
